conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_file,clean_text
1897865599713529932,Fri Mar 07 04:23:14 +0000 2025,0,denger temen lulus cpns seneng bgttt tapi berita selanjutnya pengangkatan diundur jadi bulan Oktober 2025 hadeeeeh kesian ini anak orang jadi bingung mau nganggur apa gimana padahal udah ngajuin resign,1897865599713529932,,,in,,0,1,0,https://x.com/undefined/status/1897865599713529932,66982700,,tweets-data/lulus_tapi_nganggur.csv,denger temen lulus cpns seneng bgttt tapi berita selanjutnya pengangkatan diundur jadi bulan oktober  hadeeeeh kesian ini anak orang jadi bingung mau nganggur apa gimana padahal udah ngajuin resign
1897624016174956877,Thu Mar 06 12:23:16 +0000 2025,0,Gilee p3k disuruh 2026 sinting kasian bgt temen2 gue yg udah lulus p3k tapi harus nganggur setahun ini,1897624016174956877,,,in,,0,0,0,https://x.com/undefined/status/1897624016174956877,928625036470059016,,tweets-data/lulus_tapi_nganggur.csv,gilee pk disuruh  sinting kasian bgt temen gue yg udah lulus pk tapi harus nganggur setahun ini
1896779754436796777,Wed Mar 05 02:06:05 +0000 2025,0,@mawchas tahun kemaren masih skripsian disaat yg lain udah kerja ditanyain kapan lulus bantu ortu nyenyenye tauun ini udah lulus tapi masih nganggur udah kebanyang si apa yang mau ditanyain makanya sepakat sm ibu gamau muter halal bihalal wkwk,1897106309465694426,,mawchas,in,,0,0,0,https://x.com/undefined/status/1897106309465694426,1501750862875553792,,tweets-data/lulus_tapi_nganggur.csv,tahun kemaren masih skripsian disaat yg lain udah kerja ditanyain kapan lulus bantu ortu nyenyenye tauun ini udah lulus tapi masih nganggur udah kebanyang si apa yang mau ditanyain makanya sepakat sm ibu gamau muter halal bihalal wkwk
1896923247276655016,Tue Mar 04 21:57:08 +0000 2025,0,@depresibett @byjaneboy Aku nih org Karawang tapi susah cari kerja kak dari lulus thn 2021 masih nganggur ,1897043660367388748,,depresibett,in,,0,1,0,https://x.com/undefined/status/1897043660367388748,1263213217930596352,,tweets-data/lulus_tapi_nganggur.csv,aku nih org karawang tapi susah cari kerja kak dari lulus thn  masih nganggur
1896935964943253867,Tue Mar 04 14:53:15 +0000 2025,0, gasuka banget. daripada nganggur tapi at the same time harus ngejar belajar buat lulus aku lebih mending kerja sampe gila,1896936985341866059,,calicomoms,in,,0,0,0,https://x.com/undefined/status/1896936985341866059,1776598462085435392,,tweets-data/lulus_tapi_nganggur.csv,gasuka banget daripada nganggur tapi at the same time harus ngejar belajar buat lulus aku lebih mending kerja sampe gila
1896477104503738407,Tue Mar 04 07:14:57 +0000 2025,0,@AstoMedia @Denypello_95 @tham878 Kalo beneran itu bukan prestasi rezimmm tapi keWAJIBAN sesuai janji dan moral anda menjabat masa ribuan orang yg bekerja jadi nganggur??? Mana jutaaan lapangan kerja yg tersedia disebelah mana ???? Nyari 1 loker sarjana aja susah stengah modarrr apalagi lulus SMA otak 02️,1896821651645624660,,AstoMedia,in,,0,2,0,https://x.com/undefined/status/1896821651645624660,1745099762192547840,,tweets-data/lulus_tapi_nganggur.csv,kalo beneran itu bukan prestasi rezimmm tapi kewajiban sesuai janji dan moral anda menjabat masa ribuan orang yg bekerja jadi nganggur mana jutaaan lapangan kerja yg tersedia disebelah mana  nyari  loker sarjana aja susah stengah modarrr apalagi lulus sma otak
1896456816080412923,Mon Mar 03 21:36:29 +0000 2025,0,@worksfess Awal2 lulus langsung dapet beasiswa purwadhika wkwk. Ga langsung kerja. Nganggur dulu tapi nganggur produktif,1896676073196392832,,worksfess,in,,0,0,0,https://x.com/undefined/status/1896676073196392832,1784754739894505472,,tweets-data/lulus_tapi_nganggur.csv,awal lulus langsung dapet beasiswa purwadhika wkwk ga langsung kerja nganggur dulu tapi nganggur produktif
1892052409100206137,Wed Feb 19 03:23:41 +0000 2025,1,hampir setahun lulus tapi cuma freelance dan jadi caregiver makanya belum dapet kerja tetap tapi suka dianggap nganggur wkwkwk,1892052409100206137,,,in,,0,1,0,https://x.com/undefined/status/1892052409100206137,1389625284245090307,,tweets-data/lulus_tapi_nganggur.csv,hampir setahun lulus tapi cuma freelance dan jadi caregiver makanya belum dapet kerja tetap tapi suka dianggap nganggur wkwkwk
1892006255281267118,Wed Feb 19 00:20:17 +0000 2025,2,Keinget abis lulus technically 6 bulan nganggur cuman jadi coach CG di ukm kebanggaan tapi karena itu jadi deket sama one of directors (music directors) yg ternyata baru bikin small agency akhirnya gue direkrut karena doi percaya gue bisa belajar dan berkembang ,1892006255281267118,,,in,,0,1,0,https://x.com/undefined/status/1892006255281267118,1371068396897398787,,tweets-data/lulus_tapi_nganggur.csv,keinget abis lulus technically  bulan nganggur cuman jadi coach cg di ukm kebanggaan tapi karena itu jadi deket sama one of directors music directors yg ternyata baru bikin small agency akhirnya gue direkrut karena doi percaya gue bisa belajar dan berkembang
1891642578585403535,Tue Feb 18 07:18:48 +0000 2025,0,@tanyarlfes Itu otaknya 404 Forbidden kah? Ya dikira kalo dah lulus punya pengalaman magang tapi negara carut marut bakal makmur gitu? Orang yg dah sarjana nganggur aja banyak ini tu dah masalah serius salah pemerintah ga bsa ngatur prioritas nyari kerjaan aja setengah mampus kok,1891749190427918695,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1891749190427918695,1034963074334117889,,tweets-data/lulus_tapi_nganggur.csv,itu otaknya  forbidden kah ya dikira kalo dah lulus punya pengalaman magang tapi negara carut marut bakal makmur gitu orang yg dah sarjana nganggur aja banyak ini tu dah masalah serius salah pemerintah ga bsa ngatur prioritas nyari kerjaan aja setengah mampus kok
1891392136450584849,Mon Feb 17 13:55:48 +0000 2025,0,@detikcom Misalnya masuk polisi sampai lulus dgn pangkat ipda gratis. Tapi bisa sampai bintang 3 kayak bapak ini kira2 keluar duit brp milyar untuk bisa naik pangkat dan dapat jabatan biar gk jadi perwira nganggur ?,1891486711638626509,,detikcom,in,,0,0,0,https://x.com/undefined/status/1891486711638626509,24867517,,tweets-data/lulus_tapi_nganggur.csv,misalnya masuk polisi sampai lulus dgn pangkat ipda gratis tapi bisa sampai bintang  kayak bapak ini kira keluar duit brp milyar untuk bisa naik pangkat dan dapat jabatan biar gk jadi perwira nganggur
1891022701441261922,Mon Feb 17 10:45:47 +0000 2025,0,@kenzezt Tulisanmu jane apik tapi kakean .... pernah bilang . Pentingnya waktu sebelum lulus buat sudah kenal kerja itu biar waktu cari kerja yang dipinginin g sambil nganggur . Entah part time atau apalah. Membiasakan diri kita g kelamaan diem dan tetep ngebangun jaringan.,1891438889706901925,,kenzezt,in,,0,0,0,https://x.com/undefined/status/1891438889706901925,129878205,,tweets-data/lulus_tapi_nganggur.csv,tulisanmu jane apik tapi kakean  pernah bilang  pentingnya waktu sebelum lulus buat sudah kenal kerja itu biar waktu cari kerja yang dipinginin g sambil nganggur  entah part time atau apalah membiasakan diri kita g kelamaan diem dan tetep ngebangun jaringan
1891299086747213949,Mon Feb 17 09:02:01 +0000 2025,0,@tanyarlfes Nder gw abis lulus magang 6 bulan tapi selama magang dikasih kecemasan berlebih sama depresi dan nganggur setelahnya 6 bulan juga tapi gapernah berprasangka buruk sama Tuhan dan sekarang Alhamdulillah udah dapet kerja sekarang. Semoga di lamaran yang ke 401 jd rezeki ya nder.,1891412777597632886,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1891412777597632886,918061162108825600,,tweets-data/lulus_tapi_nganggur.csv,nder gw abis lulus magang  bulan tapi selama magang dikasih kecemasan berlebih sama depresi dan nganggur setelahnya  bulan juga tapi gapernah berprasangka buruk sama tuhan dan sekarang alhamdulillah udah dapet kerja sekarang semoga di lamaran yang ke  jd rezeki ya nder
1891139305915007194,Sun Feb 16 15:19:10 +0000 2025,0,@savela_19 Belum ada uang kak aku masih nganggur dan yap gak dikasih uang lagi kalo udah lulus sekolah gini lagi usaha cari kerja tapi blm ada panggilan,1891145301890613564,,savela_19,in,,0,2,0,https://x.com/undefined/status/1891145301890613564,936535855769960453,,tweets-data/lulus_tapi_nganggur.csv,belum ada uang kak aku masih nganggur dan yap gak dikasih uang lagi kalo udah lulus sekolah gini lagi usaha cari kerja tapi blm ada panggilan
1890231764746150291,Sat Feb 15 09:24:55 +0000 2025,0,@angga_fzn Betul sekali pas adek2 masih kuliah plus ayah nganggur kayaknya bener2 susah buat nabung.Tapi Allah Maha Baik stlh menikah g lgsg punya anak nunggu adik2 lulus baru ada anak Adik2 mulai kerja anak2 sekolah.Emang ga akan pernah berhenti perjuangan.Slalu bersyukur itu kuncinya,1890693765347553480,,angga_fzn,in,,0,0,0,https://x.com/undefined/status/1890693765347553480,296090892,,tweets-data/lulus_tapi_nganggur.csv,betul sekali pas adek masih kuliah plus ayah nganggur kayaknya bener susah buat nabungtapi allah maha baik stlh menikah g lgsg punya anak nunggu adik lulus baru ada anak adik mulai kerja anak sekolahemang ga akan pernah berhenti perjuanganslalu bersyukur itu kuncinya
1890231764746150291,Fri Feb 14 17:46:31 +0000 2025,1,@angga_fzn Anak ketiga dari awal lulus SMK thn 2019 udah lgsg kerja padahal liat temen² yang lain lanjut kuliah thn 2020 papa meninggal yg dimana covid lagi besar²nya gabisa liat jenazah papa untuk terakhir kalinya punya kakak 1 tpi udah meninggal juga punya Abang 1 tapi nganggur since,1890457609875898592,,angga_fzn,in,,0,1,0,https://x.com/undefined/status/1890457609875898592,1227047733690679296,,tweets-data/lulus_tapi_nganggur.csv,anak ketiga dari awal lulus smk thn  udah lgsg kerja padahal liat temen² yang lain lanjut kuliah thn  papa meninggal yg dimana covid lagi besar²nya gabisa liat jenazah papa untuk terakhir kalinya punya kakak  tpi udah meninggal juga punya abang  tapi nganggur since
1890295761679839432,Fri Feb 14 07:05:43 +0000 2025,0,Kok rasanya maruk bener ya kalau gw ambil Tapi lumayan duitnya buat bekal nganggur setelah lulus ,1890296346428731786,,addictedtotick,in,,0,0,0,https://x.com/undefined/status/1890296346428731786,1211126328797229057,,tweets-data/lulus_tapi_nganggur.csv,kok rasanya maruk bener ya kalau gw ambil tapi lumayan duitnya buat bekal nganggur setelah lulus
1890294595218772081,Fri Feb 14 07:04:05 +0000 2025,0,Sistem ini yg harusin gw buat terus kerja keras tapi ga pernah cukup untuk bener2 lepas dari kerja. Sistem yg ngatur brp banyak jumlah pekerja yg harus diupah supaya tetep bisa dpt untung ini knp gw selalu denger kabar yg kena PHK/masih nganggur setelah bertahun2 lulus.,1890295933566693807,,freissquash,in,,0,1,0,https://x.com/undefined/status/1890295933566693807,1686049513147170816,,tweets-data/lulus_tapi_nganggur.csv,sistem ini yg harusin gw buat terus kerja keras tapi ga pernah cukup untuk bener lepas dari kerja sistem yg ngatur brp banyak jumlah pekerja yg harus diupah supaya tetep bisa dpt untung ini knp gw selalu denger kabar yg kena phkmasih nganggur setelah bertahun lulus
1890210723143553355,Fri Feb 14 01:25:30 +0000 2025,2,Tapi kadang kalau dari sisi koas tuh peer pressure juga gamau ditinggal temen2nya also juga gamau nganggur dirumah lama2 cuma buat persiapan ukmppd Zamanku dulu dengan persiapan mepet kalangkabut yang dikasih waktu senggang post koas &lt;1 bulan Alhamdulillah sih masih lulus ya :'),1890210728172458167,,stayafloatpls,in,,0,1,1,https://x.com/undefined/status/1890210728172458167,1269827255296913408,,tweets-data/lulus_tapi_nganggur.csv,tapi kadang kalau dari sisi koas tuh peer pressure juga gamau ditinggal temennya also juga gamau nganggur dirumah lama cuma buat persiapan ukmppd zamanku dulu dengan persiapan mepet kalangkabut yang dikasih waktu senggang post koas lt bulan alhamdulillah sih masih lulus ya
1889853792079978892,Fri Feb 14 00:07:13 +0000 2025,1,@denismalhotra ada org bodoh yg komen banyak org lulus s1 tapi masih nganggur juga. pinterrrrr.. teruslah pny mindset seperti itu wahai kaum 58%,1890191025316196700,,denismalhotra,in,,0,0,0,https://x.com/undefined/status/1890191025316196700,209025556,,tweets-data/lulus_tapi_nganggur.csv,ada org bodoh yg komen banyak org lulus s tapi masih nganggur juga pinterrrrr teruslah pny mindset seperti itu wahai kaum
1890106115326898275,Thu Feb 13 18:29:50 +0000 2025,0,Tapi kenapa akhirnya dia support banget hobi kpopku? Ya emang dasarnya dia ga pernah ngelarang2 juga.... Tapi di 2020-2022 aku tuh kayak mengalami tanda2 depresi aku lulus kuliah pas covid nganggur 6 bulanan dpt kerja tp di kantor gaada yg seumuran jd aku g punya temen kantor,1890106121588994419,,doy_ilichil,in,,0,1,0,https://x.com/undefined/status/1890106121588994419,1486681414271602688,,tweets-data/lulus_tapi_nganggur.csv,tapi kenapa akhirnya dia support banget hobi kpopku ya emang dasarnya dia ga pernah ngelarang juga tapi di  aku tuh kayak mengalami tanda depresi aku lulus kuliah pas covid nganggur  bulanan dpt kerja tp di kantor gaada yg seumuran jd aku g punya temen kantor
1889979243809103904,Thu Feb 13 10:05:40 +0000 2025,18,Mau bilang sukses kuliah pun sebenernya gak seberapa. Lulus telat dari waktu normal pengalaman gak banyak belum kerja dan masih nganggur. Tapi berharap pesan ini bisa bantu kedua orang tua untuk bersyukur telah merawat serta mendidik saya dengan sebaik-baiknya. https://t.co/dAehPBYsUg,1889979243809103904,https://pbs.twimg.com/media/GjqOGs9a4AAT_tB.jpg,,in,,0,1,0,https://x.com/undefined/status/1889979243809103904,1042019824937783296,,tweets-data/lulus_tapi_nganggur.csv,mau bilang sukses kuliah pun sebenernya gak seberapa lulus telat dari waktu normal pengalaman gak banyak belum kerja dan masih nganggur tapi berharap pesan ini bisa bantu kedua orang tua untuk bersyukur telah merawat serta mendidik saya dengan sebaikbaiknya
1889976830356049973,Thu Feb 13 09:56:05 +0000 2025,5,Work! Info loker daerah kabupaten bandung khususnya daerah soreang dong teman-teman dan kakak-kakak baru lulus sma tahun kemarin sampe sekarang masih nganggur udah coba apply ke portal job online tapi masih belum ada panggilan interview tia!,1889976830356049973,,,in,,0,5,0,https://x.com/undefined/status/1889976830356049973,1244597361826885636,,tweets-data/lulus_tapi_nganggur.csv,work info loker daerah kabupaten bandung khususnya daerah soreang dong temanteman dan kakakkakak baru lulus sma tahun kemarin sampe sekarang masih nganggur udah coba apply ke portal job online tapi masih belum ada panggilan interview tia
1889929927518208075,Thu Feb 13 06:49:42 +0000 2025,0,setuju kalo utk perguruan tinggi ngapain jadi sarjana tapi abis lulus jadi nganggur? pengangguran dengan intelektual tinggi dong. tapi utk pendidikan dasar-menengah. gua selalu support wajib belajar 12 tahun dan perbaikan sistem &amp; pola pikir yg ga melulu abis SMA harus KULIAH.,1889929927518208075,,,in,,0,0,0,https://x.com/undefined/status/1889929927518208075,1272003786,,tweets-data/lulus_tapi_nganggur.csv,setuju kalo utk perguruan tinggi ngapain jadi sarjana tapi abis lulus jadi nganggur pengangguran dengan intelektual tinggi dong tapi utk pendidikan dasarmenengah gua selalu support wajib belajar  tahun dan perbaikan sistem amp pola pikir yg ga melulu abis sma harus kuliah
1889923748297380167,Thu Feb 13 06:25:09 +0000 2025,27, pengen ganti hp karena hpku udah ga kuat dipake ngedit tapi darimana uangnya? Udah nyari kerja selama setahun sejak lulus tapi ga dapet-dapet semoga yg nganggur bisa dapat kerja dan penghasilan tetap yang lebih dari cukup,1889923748297380167,,,in,,1,5,2,https://x.com/undefined/status/1889923748297380167,1371650588,,tweets-data/lulus_tapi_nganggur.csv,pengen ganti hp karena hpku udah ga kuat dipake ngedit tapi darimana uangnya udah nyari kerja selama setahun sejak lulus tapi ga dapetdapet semoga yg nganggur bisa dapat kerja dan penghasilan tetap yang lebih dari cukup
1889495008274948179,Wed Feb 12 02:01:29 +0000 2025,0,Disini aku udah mulai berhenti ngehype dream krn fokus kuliah tapi diera ini juga aku berhasil oleng ke renjun dan punya dua biastapi harus ku tahan jadi cegil krn gk bisa fokus main sosmed bcs mau cpt lulus kuliah dulu. Cpt lulus tp nganggur juga https://t.co/SuslBgZijC,1889495008274948179,https://pbs.twimg.com/ext_tw_video_thumb/1857217675526868992/pu/img/BzkR0Y5sRWXc1qBJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1889495008274948179,780152671990841345,,tweets-data/lulus_tapi_nganggur.csv,disini aku udah mulai berhenti ngehype dream krn fokus kuliah tapi diera ini juga aku berhasil oleng ke renjun dan punya dua biastapi harus ku tahan jadi cegil krn gk bisa fokus main sosmed bcs mau cpt lulus kuliah dulu cpt lulus tp nganggur juga
1887881554027802775,Sat Feb 08 12:56:36 +0000 2025,0,@amphroditee @tanyakanrl kakk kok bisa lulus langsung dapet kerjaa aku skrg lagi skripsian tapi takut nganggur lama stlh lulus,1888210320797381047,,amphroditee,in,,0,0,0,https://x.com/undefined/status/1888210320797381047,1404562460812582912,,tweets-data/lulus_tapi_nganggur.csv,kakk kok bisa lulus langsung dapet kerjaa aku skrg lagi skripsian tapi takut nganggur lama stlh lulus
1887860841300852988,Sat Feb 08 06:37:54 +0000 2025,1,@mathdji007 @soeripsarap @kompascom CETAK? wakakakak Mereka itu pinter bukan krn andil lu tapi keinginan mereka utk belajar. Haduh sudah melenceng jauh ini dari SNBP. Barusan banget ini gua gelut sm dosen nganggur. Tapi yg lucu adalah bisa²nya belio nyantumin tahun lulus S2 tapi S1 kagak. Ytta,1888115018019025125,,mathdji007,in,,0,1,1,https://x.com/undefined/status/1888115018019025125,1161409251505344512,,tweets-data/lulus_tapi_nganggur.csv,cetak wakakakak mereka itu pinter bukan krn andil lu tapi keinginan mereka utk belajar haduh sudah melenceng jauh ini dari snbp barusan banget ini gua gelut sm dosen nganggur tapi yg lucu adalah bisa²nya belio nyantumin tahun lulus s tapi s kagak ytta
1887890346043985961,Sat Feb 08 01:55:40 +0000 2025,2,@tanyakanrl Ini sama kyk tetanggaku lulus sekolah diterima kerja tapi cuma beberapa bulan udh keluar. Dapet kerja lg cuma beberapa bulan keluar lagi. Smpe sekarang cuma nganggur di rumah sambil tiktokan. Namanya kerja mahh gaada yg enak,1888043990047674371,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1888043990047674371,1609764226683535362,,tweets-data/lulus_tapi_nganggur.csv,ini sama kyk tetanggaku lulus sekolah diterima kerja tapi cuma beberapa bulan udh keluar dapet kerja lg cuma beberapa bulan keluar lagi smpe sekarang cuma nganggur di rumah sambil tiktokan namanya kerja mahh gaada yg enak
1887705989333532928,Fri Feb 07 03:32:34 +0000 2025,2,I just realized how lucky I am.. mungkin emg belum rezeki buat kuliah tapi udah bisa cari duit dari sebelum lulus gapernah nganggur lebih dari sebulan selalu punya pemasukan ntah dari mana.. Karena hari ini baru ketemu orang seumuran gw tapi belum dapet kerja dari taun kmrn,1887705989333532928,,,in,,0,1,0,https://x.com/undefined/status/1887705989333532928,1404488837376528386,,tweets-data/lulus_tapi_nganggur.csv,i just realized how lucky i am mungkin emg belum rezeki buat kuliah tapi udah bisa cari duit dari sebelum lulus gapernah nganggur lebih dari sebulan selalu punya pemasukan ntah dari mana karena hari ini baru ketemu orang seumuran gw tapi belum dapet kerja dari taun kmrn
1887402710552748223,Thu Feb 06 07:27:27 +0000 2025,10,di tempat magang dulu w di roasting karena wisudanya paling akhir (november); terus w roasting balik yg lulus paling cepet: daripada elu wisuda januari tapi lama nganggur mana baru keterima intern bareng gw lagi akwoakwoakwoak,1887402710552748223,,,in,,0,2,0,https://x.com/undefined/status/1887402710552748223,2979338408,,tweets-data/lulus_tapi_nganggur.csv,di tempat magang dulu w di roasting karena wisudanya paling akhir november terus w roasting balik yg lulus paling cepet daripada elu wisuda januari tapi lama nganggur mana baru keterima intern bareng gw lagi akwoakwoakwoak
1887156794826350664,Wed Feb 05 21:39:51 +0000 2025,0,@sbyfess 5)Tapi sejauh ikie sampean ga tergoda sing ngono Alhamdulillah bersabaro Mbak Insyaallah entoke apik aku memang sebelum lulus kuliah uis kerjo tapi setelah beberapa lama nganggur setahun lha kok delalah diangkat maneh ambk Allah ikie aku rabi durung dikei yo mbatin sakjane,1887254837143994810,,penjepret,in,,0,0,0,https://x.com/undefined/status/1887254837143994810,1371896370764808193,,tweets-data/lulus_tapi_nganggur.csv,tapi sejauh ikie sampean ga tergoda sing ngono alhamdulillah bersabaro mbak insyaallah entoke apik aku memang sebelum lulus kuliah uis kerjo tapi setelah beberapa lama nganggur setahun lha kok delalah diangkat maneh ambk allah ikie aku rabi durung dikei yo mbatin sakjane
1887003315117998472,Wed Feb 05 05:00:23 +0000 2025,8,-rek aku nganggur rdok suwi mari lulus kuliah. Aku iku pen ngajar soale aku teko pendidikan. Tapi CV ku ga pernah keterima. Saiki fokus pelatihan online bek menowo nemu passion. Apa Allah ga ngolehi aku dadi guru yo? Dadi guru ndek kene kudu modal wong njero. :),1887003315117998472,,,in,,0,11,0,https://x.com/undefined/status/1887003315117998472,1152437175587241985,,tweets-data/lulus_tapi_nganggur.csv,rek aku nganggur rdok suwi mari lulus kuliah aku iku pen ngajar soale aku teko pendidikan tapi cv ku ga pernah keterima saiki fokus pelatihan online bek menowo nemu passion apa allah ga ngolehi aku dadi guru yo dadi guru ndek kene kudu modal wong njero
1886432016314585262,Wed Feb 05 02:06:40 +0000 2025,0,@wachimonoja iya nderr bener tapi waktu udah lulus nganggur lama bngett malah tiap hari flashback terus di era sibuk itu. jadi dinikmatin aja yaa nanti juga lewat ,1886959598520963201,,wachimonoja,in,,0,0,0,https://x.com/undefined/status/1886959598520963201,1476870120156794883,,tweets-data/lulus_tapi_nganggur.csv,iya nderr bener tapi waktu udah lulus nganggur lama bngett malah tiap hari flashback terus di era sibuk itu jadi dinikmatin aja yaa nanti juga lewat
1886694522933108777,Tue Feb 04 08:33:22 +0000 2025,0,Pernah nyesel ambil jurusan teknik sipil karena setelah lulus aku nganggur 6 bulan. Tapi skrg dah kerja aku jadi tidak menyesal ehhe,1886694522933108777,,,in,,0,1,0,https://x.com/undefined/status/1886694522933108777,1556528765463064576,,tweets-data/lulus_tapi_nganggur.csv,pernah nyesel ambil jurusan teknik sipil karena setelah lulus aku nganggur  bulan tapi skrg dah kerja aku jadi tidak menyesal ehhe
1886587097949319388,Tue Feb 04 01:26:29 +0000 2025,0,Ada gak sih disini yg udah lulus S1 nganggur 2 tahun lebih dan belom pernah dapet kerjaan samsek. Cuman pernah magang 3 bulan. Tapi tiba2 dapet interview kerja terus besok di suruh masuk tapi status magang dirate gaji magang kurleb 1 jt. Kejelasan kontrak di 3 bulan stlh magang?,1886587097949319388,,,in,,0,2,0,https://x.com/undefined/status/1886587097949319388,2521866588,,tweets-data/lulus_tapi_nganggur.csv,ada gak sih disini yg udah lulus s nganggur  tahun lebih dan belom pernah dapet kerjaan samsek cuman pernah magang  bulan tapi tiba dapet interview kerja terus besok di suruh masuk tapi status magang dirate gaji magang kurleb  jt kejelasan kontrak di  bulan stlh magang
1886409180325515326,Mon Feb 03 13:39:31 +0000 2025,0,Keadaanku sekarang juga gini udah +-1 5 tahun cuti kuliah (soalnya nganggur) sekarang jadi bingung mau lanjut apa enggak. Di satu sisi sayang banget kurang 3 semester lagi aku lulus tapi ngerasa kayak sia-sia banget anjir. Sempat stress banget gara-gara IPK jeblok ,1886409180325515326,,,in,,0,2,0,https://x.com/undefined/status/1886409180325515326,1171716014934904832,,tweets-data/lulus_tapi_nganggur.csv,keadaanku sekarang juga gini udah   tahun cuti kuliah soalnya nganggur sekarang jadi bingung mau lanjut apa enggak di satu sisi sayang banget kurang  semester lagi aku lulus tapi ngerasa kayak siasia banget anjir sempat stress banget garagara ipk jeblok
1886403646260404689,Mon Feb 03 13:17:31 +0000 2025,0,Terim saja Kalo dikeluargaku selagi lulus belum kerja pun masih dapet. Tapi biasanya dapetnya cuma nganggur setahun. Setelah itu ya gadapet,1886403646260404689,,,in,,0,0,0,https://x.com/undefined/status/1886403646260404689,1531073612337229824,,tweets-data/lulus_tapi_nganggur.csv,terim saja kalo dikeluargaku selagi lulus belum kerja pun masih dapet tapi biasanya dapetnya cuma nganggur setahun setelah itu ya gadapet
1886296091508793849,Mon Feb 03 09:47:00 +0000 2025,0,@tanyakanrl Aku gak lanjut kuliah tapi pas lebaran abis lulus sekolah masih nganggur ya tak terima aja orang pas udah kerja juga masih ada yang ngasih,1886350668061196415,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1886350668061196415,1317484317518426112,,tweets-data/lulus_tapi_nganggur.csv,aku gak lanjut kuliah tapi pas lebaran abis lulus sekolah masih nganggur ya tak terima aja orang pas udah kerja juga masih ada yang ngasih
1886241573702406167,Mon Feb 03 02:33:30 +0000 2025,0,Aku idah 23 tahun aku udah lulus kuliah tapi nganggur. ,1886241573702406167,,,in,,1,0,0,https://x.com/undefined/status/1886241573702406167,3163998284,,tweets-data/lulus_tapi_nganggur.csv,aku idah  tahun aku udah lulus kuliah tapi nganggur
